Country Name,Series Name,Year,Value
Switzerland,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,0.63133351
Switzerland,"Manufacturing, value added (% of GDP)",2017,17.49101995
Switzerland,"Industry (including construction), value added (% of GDP)",2017,24.21769432
Syrian Arab Republic,"Services, value added (% of GDP)",2017,42.15752756
Syrian Arab Republic,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,40.63560753
Syrian Arab Republic,"Manufacturing, value added (% of GDP)",2017,
Syrian Arab Republic,"Industry (including construction), value added (% of GDP)",2017,17.20686491
Tajikistan,"Services, value added (% of GDP)",2017,38.87618861
Tajikistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,20.28329632
Tajikistan,"Manufacturing, value added (% of GDP)",2017,12.80529159
Tajikistan,"Industry (including construction), value added (% of GDP)",2017,31.84685796
Tanzania,"Services, value added (% of GDP)",2017,37.96152771
Tanzania,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,28.75348095
Tanzania,"Manufacturing, value added (% of GDP)",2017,7.665587155
Tanzania,"Industry (including construction), value added (% of GDP)",2017,25.04215119
Thailand,"Services, value added (% of GDP)",2017,56.57482789
Thailand,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,8.406412587
Thailand,"Manufacturing, value added (% of GDP)",2017,27.01481548
Thailand,"Industry (including construction), value added (% of GDP)",2017,35.01875953
Timor-Leste,"Services, value added (% of GDP)",2017,68.46776052
Timor-Leste,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,16.98652066
Timor-Leste,"Manufacturing, value added (% of GDP)",2017,1.549190957
Timor-Leste,"Industry (including construction), value added (% of GDP)",2017,15.64891037
Togo,"Services, value added (% of GDP)",2017,50.54652323
Togo,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,20.31545741
Togo,"Manufacturing, value added (% of GDP)",2017,13.00994904
Togo,"Industry (including construction), value added (% of GDP)",2017,20.40173636
Tonga,"Services, value added (% of GDP)",2017,50.68262433
Tonga,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,16.8054005
Tonga,"Manufacturing, value added (% of GDP)",2017,5.95928083
Tonga,"Industry (including construction), value added (% of GDP)",2017,16.34949548
Trinidad and Tobago,"Services, value added (% of GDP)",2017,58.84373838
Trinidad and Tobago,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,1.720114445
Trinidad and Tobago,"Manufacturing, value added (% of GDP)",2017,16.22252068
Trinidad and Tobago,"Industry (including construction), value added (% of GDP)",2017,35.91631279
Tunisia,"Services, value added (% of GDP)",2017,60.26782529
Tunisia,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,8.986064022
Tunisia,"Manufacturing, value added (% of GDP)",2017,14.20098852
Tunisia,"Industry (including construction), value added (% of GDP)",2017,23.62391544
Turkiye,"Services, value added (% of GDP)",2017,53.5364676
Turkiye,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,6.038629796
Turkiye,"Manufacturing, value added (% of GDP)",2017,17.59183105
Turkiye,"Industry (including construction), value added (% of GDP)",2017,29.13172126
Turkmenistan,"Services, value added (% of GDP)",2017,41.83830287
Turkmenistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,11.11780748
Turkmenistan,"Manufacturing, value added (% of GDP)",2017,
Turkmenistan,"Industry (including construction), value added (% of GDP)",2017,47.04388965
Turks and Caicos Islands,"Services, value added (% of GDP)",2017,
Turks and Caicos Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,
Turks and Caicos Islands,"Manufacturing, value added (% of GDP)",2017,
Turks and Caicos Islands,"Industry (including construction), value added (% of GDP)",2017,
Tuvalu,"Services, value added (% of GDP)",2017,
Tuvalu,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,
Tuvalu,"Manufacturing, value added (% of GDP)",2017,
Tuvalu,"Industry (including construction), value added (% of GDP)",2017,
Uganda,"Services, value added (% of GDP)",2017,43.47849941
Uganda,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,23.45883538
Uganda,"Manufacturing, value added (% of GDP)",2017,15.52299609
Uganda,"Industry (including construction), value added (% of GDP)",2017,26.03099481
Ukraine,"Services, value added (% of GDP)",2017,50.95871599
Ukraine,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,10.17765504
Ukraine,"Manufacturing, value added (% of GDP)",2017,11.98030207
Ukraine,"Industry (including construction), value added (% of GDP)",2017,23.28880022
United Arab Emirates,"Services, value added (% of GDP)",2017,56.71020763
United Arab Emirates,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,0.761757604
United Arab Emirates,"Manufacturing, value added (% of GDP)",2017,9.381380823
United Arab Emirates,"Industry (including construction), value added (% of GDP)",2017,42.52803476
United Kingdom,"Services, value added (% of GDP)",2017,70.76195617
United Kingdom,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,0.594050753
United Kingdom,"Manufacturing, value added (% of GDP)",2017,9.054243926
United Kingdom,"Industry (including construction), value added (% of GDP)",2017,17.80509988
United States,"Services, value added (% of GDP)",2017,76.50360335
United States,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,0.940362226
United States,"Manufacturing, value added (% of GDP)",2017,11.18149073
United States,"Industry (including construction), value added (% of GDP)",2017,18.30874423
Uruguay,"Services, value added (% of GDP)",2017,65.35912584
Uruguay,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,5.406395572
Uruguay,"Manufacturing, value added (% of GDP)",2017,10.27325273
Uruguay,"Industry (including construction), value added (% of GDP)",2017,18.03188927
Uzbekistan,"Services, value added (% of GDP)",2017,36.8221241
Uzbekistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,28.6584674
Uzbekistan,"Manufacturing, value added (% of GDP)",2017,13.81578597
Uzbekistan,"Industry (including construction), value added (% of GDP)",2017,23.56048419
Vanuatu,"Services, value added (% of GDP)",2017,60.85531516
Vanuatu,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,21.37023259
Vanuatu,"Manufacturing, value added (% of GDP)",2017,2.903392385
Vanuatu,"Industry (including construction), value added (% of GDP)",2017,10.16977732
"Venezuela, RB","Services, value added (% of GDP)",2017,
"Venezuela, RB","Agriculture, forestry, and fishing, value added (% of GDP)",2017,
"Venezuela, RB","Manufacturing, value added (% of GDP)",2017,
"Venezuela, RB","Industry (including construction), value added (% of GDP)",2017,
Viet Nam,"Services, value added (% of GDP)",2017,42.58072431
Viet Nam,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,12.92987949
Viet Nam,"Manufacturing, value added (% of GDP)",2017,22.62712397
Viet Nam,"Industry (including construction), value added (% of GDP)",2017,35.39036407
Virgin Islands (U.S.),"Services, value added (% of GDP)",2017,
Virgin Islands (U.S.),"Agriculture, forestry, and fishing, value added (% of GDP)",2017,
Virgin Islands (U.S.),"Manufacturing, value added (% of GDP)",2017,
Virgin Islands (U.S.),"Industry (including construction), value added (% of GDP)",2017,
West Bank and Gaza,"Services, value added (% of GDP)",2017,58.99615575
West Bank and Gaza,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,7.040550595
West Bank and Gaza,"Manufacturing, value added (% of GDP)",2017,11.65550595
West Bank and Gaza,"Industry (including construction), value added (% of GDP)",2017,19.23177083
"Yemen, Rep.","Services, value added (% of GDP)",2017,43.11489267
"Yemen, Rep.","Agriculture, forestry, and fishing, value added (% of GDP)",2017,26.96106636
"Yemen, Rep.","Manufacturing, value added (% of GDP)",2017,
"Yemen, Rep.","Industry (including construction), value added (% of GDP)",2017,25.92404097
Zambia,"Services, value added (% of GDP)",2017,52.09388496
Zambia,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,4.024271194
Zambia,"Manufacturing, value added (% of GDP)",2017,8.127238236
Zambia,"Industry (including construction), value added (% of GDP)",2017,37.30404492
Zimbabwe,"Services, value added (% of GDP)",2017,60.59164511
Zimbabwe,"Agriculture, forestry, and fishing, value added (% of GDP)",2017,8.340968872
Zimbabwe,"Manufacturing, value added (% of GDP)",2017,11.01700859
Zimbabwe,"Industry (including construction), value added (% of GDP)",2017,21.40499892
,,2017,
,,2017,
,,2017,
Data from database: World Development Indicators,,2017,
Last Updated: 09/19/2024,,2017,
Afghanistan,"Services, value added (% of GDP)",2018,59.47742291
Afghanistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,22.04289675
Afghanistan,"Manufacturing, value added (% of GDP)",2018,6.160177217
Afghanistan,"Industry (including construction), value added (% of GDP)",2018,13.38724696
Albania,"Services, value added (% of GDP)",2018,47.75562787
Albania,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,18.4294953
Albania,"Manufacturing, value added (% of GDP)",2018,6.13329356
Albania,"Industry (including construction), value added (% of GDP)",2018,21.27941019
Algeria,"Services, value added (% of GDP)",2018,49.42614447
Algeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,11.24383014
Algeria,"Manufacturing, value added (% of GDP)",2018,7.0773804
Algeria,"Industry (including construction), value added (% of GDP)",2018,35.34325861
American Samoa,"Services, value added (% of GDP)",2018,
American Samoa,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,
American Samoa,"Manufacturing, value added (% of GDP)",2018,13.92801252
American Samoa,"Industry (including construction), value added (% of GDP)",2018,
Andorra,"Services, value added (% of GDP)",2018,77.6557919
Andorra,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,0.546367883
Andorra,"Manufacturing, value added (% of GDP)",2018,3.610284486
Andorra,"Industry (including construction), value added (% of GDP)",2018,11.07633372
Angola,"Services, value added (% of GDP)",2018,43.20690961
Angola,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,8.607741802
Angola,"Manufacturing, value added (% of GDP)",2018,6.059469233
Angola,"Industry (including construction), value added (% of GDP)",2018,47.93154185
Antigua and Barbuda,"Services, value added (% of GDP)",2018,67.9048534
Antigua and Barbuda,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,1.626791912
Antigua and Barbuda,"Manufacturing, value added (% of GDP)",2018,3.008383618
Antigua and Barbuda,"Industry (including construction), value added (% of GDP)",2018,20.6520988
Argentina,"Services, value added (% of GDP)",2018,56.36975027
Argentina,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,4.537878897
Argentina,"Manufacturing, value added (% of GDP)",2018,14.0601434
Argentina,"Industry (including construction), value added (% of GDP)",2018,23.71959233
Armenia,"Services, value added (% of GDP)",2018,52.61630512
Armenia,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,13.94231166
Armenia,"Manufacturing, value added (% of GDP)",2018,11.27191844
Armenia,"Industry (including construction), value added (% of GDP)",2018,24.75655785
Aruba,"Services, value added (% of GDP)",2018,79.72916102
Aruba,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,0.02225303
Aruba,"Manufacturing, value added (% of GDP)",2018,3.225018203
Aruba,"Industry (including construction), value added (% of GDP)",2018,11.35816806
Australia,"Services, value added (% of GDP)",2018,66.57090594
Australia,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,2.457105558
Australia,"Manufacturing, value added (% of GDP)",2018,5.773455323
Australia,"Industry (including construction), value added (% of GDP)",2018,24.12796119
Austria,"Services, value added (% of GDP)",2018,62.85933477
Austria,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,1.130602891
Austria,"Manufacturing, value added (% of GDP)",2018,16.82875171
Austria,"Industry (including construction), value added (% of GDP)",2018,25.36642939
Azerbaijan,"Services, value added (% of GDP)",2018,34.79798232
Azerbaijan,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,5.212505619
Azerbaijan,"Manufacturing, value added (% of GDP)",2018,4.619812216
Azerbaijan,"Industry (including construction), value added (% of GDP)",2018,52.25053688
"Bahamas, The","Services, value added (% of GDP)",2018,76.1521267
"Bahamas, The","Agriculture, forestry, and fishing, value added (% of GDP)",2018,0.688026126
"Bahamas, The","Manufacturing, value added (% of GDP)",2018,2.20834192
"Bahamas, The","Industry (including construction), value added (% of GDP)",2018,12.45343141
Bahrain,"Services, value added (% of GDP)",2018,55.75987399
Bahrain,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,0.288059552
Bahrain,"Manufacturing, value added (% of GDP)",2018,17.61996753
Bahrain,"Industry (including construction), value added (% of GDP)",2018,42.86055831
Bangladesh,"Services, value added (% of GDP)",2018,50.89016072
Bangladesh,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,12.48007719
Bangladesh,"Manufacturing, value added (% of GDP)",2018,20.80229593
Bangladesh,"Industry (including construction), value added (% of GDP)",2018,31.98281359
Barbados,"Services, value added (% of GDP)",2018,71.9906589
Barbados,"Agriculture, forestry, and fishing, value added (% of GDP)",2018,1.982759468
Barbados,"Manufacturing, value added (% of GDP)",2018,4.858367374
Barbados,"Industry (including construction), value added (% of GDP)",2018,12.26043637
Belarus,"Services, value added (% of GDP)",2018,47.81066056
